CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster,LTV_Score
13889.0,93,1,416.90000000000003,2,1,2,212,Other,0,0.11373991624878738
13890.0,1,10,1883.8100000000002,4,4,4,444,Champions,0,0.16849905726653217
13892.0,27,4,632.97,3,3,2,332,Other,0,0.1457151088910255
13893.0,298,1,821.1,1,1,3,113,Other,1,0.03202150264243941
13894.0,24,3,564.62,3,3,2,332,Other,0,0.14511688543523885
13895.0,28,4,2593.07,3,3,4,334,Big Spender,0,0.1488106160115921
13897.0,50,1,311.16,3,1,2,312,Other,0,0.130843456326074
13898.0,326,1,155.93,1,1,1,111,Other,1,0.01957450289311402
13899.0,16,2,388.52,4,2,2,422,Potential Loyalist,0,0.14633711402154462
13900.0,183,3,740.95,1,3,3,133,Other,1,0.08149051436923131
13901.0,72,5,2867.2,2,4,4,244,Big Spender,0,0.13328810283430467
13904.0,37,2,332.64,3,2,2,322,Other,0,0.13779236012523322
13908.0,80,4,2369.55,2,3,4,234,Big Spender,0,0.12750023313412123
13911.0,57,9,2580.91,2,4,4,244,Big Spender,0,0.1455401805478399
13914.0,12,2,626.45,4,2,2,422,Potential Loyalist,0,0.14837026140491286
13917.0,50,2,272.04,3,2,1,321,Other,0,0.13245634191878145
13918.0,50,2,1212.8400000000001,3,2,3,323,Other,0,0.13413512917485898
13919.0,59,2,384.81,2,2,2,222,Other,0,0.12903826860287015
13922.0,352,1,172.25,1,1,1,111,Other,1,0.009147860637795293
13923.0,54,1,351.13,2,1,2,212,Other,0,0.12930620071403223
13924.0,2,6,1838.8500000000001,4,4,4,444,Champions,0,0.1612859155053188
13925.0,93,4,678.25,2,3,3,233,Other,0,0.11925435270563967
13926.0,23,1,223.85000000000002,3,1,1,311,Other,0,0.14154556700645612
13927.0,75,1,348.99,2,1,2,212,Other,0,0.12085734182956351
13928.0,11,4,464.57,4,3,2,432,Potential Loyalist,0,0.1518489280362358
13929.0,169,2,842.65,1,2,3,123,Other,1,0.08561932491704834
13930.0,58,2,337.34,2,2,2,222,Other,0,0.12935570670933547
13931.0,96,2,1237.53,2,2,3,223,Other,0,0.11568052711635339
13932.0,295,1,307.4,1,1,1,111,Other,1,0.032311277718309626
13933.0,109,2,608.7900000000001,2,2,2,222,Other,0,0.10933070555991448
13934.0,264,1,922.1,1,1,3,113,Other,1,0.045874651842647225
13936.0,180,1,376.58,1,1,2,112,Other,1,0.07868137304926417
13937.0,169,1,158.85,1,1,1,111,Other,1,0.08271644263730477
13938.0,35,1,71.66,3,1,1,311,Other,0,0.13644825806533645
13939.0,23,3,568.55,3,3,2,332,Other,0,0.14552604299850944
13940.0,17,4,839.14,4,3,3,433,Potential Loyalist,0,0.1501044515618071
13941.0,22,5,5112.96,3,4,4,344,Big Spender,0,0.15740273224399604
13946.0,79,3,561.5699999999999,2,3,2,232,Other,0,0.12299348047180043
13947.0,65,1,90.6,2,1,1,211,Other,0,0.1244177119156476
13948.0,361,1,102.0,1,1,1,111,Other,1,0.005403201816349012
13949.0,3,6,2427.32,4,4,4,444,Champions,0,0.16193385144810726
13950.0,11,4,745.06,4,3,3,433,Potential Loyalist,0,0.15234944146890714
13951.0,176,3,674.45,1,3,2,132,Other,1,0.08418686349628372
13952.0,218,2,3251.071,1,2,4,124,Big Spender,1,0.07021187827934548
13953.0,7,7,3515.68,4,4,4,444,Champions,0,0.16395006171029597
13954.0,2,2,439.92,4,2,2,422,Potential Loyalist,0,0.15205886028800134
13955.0,154,2,322.96,1,2,2,122,Other,1,0.09072414855120836
13956.0,5,5,1026.42,4,4,3,443,Potential Loyalist,0,0.15694706829192837
13959.0,79,3,598.2,2,3,2,232,Other,0,0.1230588439679634
13960.0,21,2,230.22,3,2,1,321,Other,0,0.14404391564709737
13962.0,22,2,169.55,3,2,1,321,Other,0,0.14353350979629506
13963.0,308,4,664.54,1,3,2,132,Other,1,0.0327687622303789
13967.0,146,1,80.7,1,1,1,111,Other,1,0.09182631956431887
13969.0,7,18,9053.94,4,4,4,444,Champions,0,0.19234228796740716
13971.0,19,8,2758.26,3,4,4,344,Big Spender,0,0.15945545739511288
13972.0,71,2,190.25,2,2,1,221,Other,0,0.12386535356476917
13973.0,287,1,264.7,1,1,1,111,Other,1,0.035452240937946224
13974.0,49,1,413.59000000000003,3,1,2,312,Other,0,0.1314283797744675
13975.0,31,6,2526.28,3,4,4,344,Big Spender,0,0.15085038454953287
13976.0,207,1,357.98,1,1,2,112,Other,1,0.06779027389280724
13978.0,15,2,196.79000000000002,4,2,1,421,Potential Loyalist,0,0.14639713094437715
13979.0,73,1,869.87,2,1,3,213,Other,0,0.12259110278743217
13980.0,60,1,200.14,2,1,1,211,Other,0,0.12662390171589594
13982.0,39,4,1871.81,3,3,4,334,Big Spender,0,0.14309998897713966
13983.0,30,12,2603.43,3,4,4,344,Big Spender,0,0.16148635157427405
13984.0,27,5,920.51,3,4,3,343,Other,0,0.14791089482925837
13985.0,4,15,7060.13,4,4,4,444,Champions,0,0.1849428404935073
13986.0,17,1,320.46,4,1,2,412,Potential Loyalist,0,0.14413082896060272
13988.0,20,6,4147.96,3,4,4,344,Big Spender,0,0.15816774374928863
13989.0,66,2,1266.08,2,2,3,223,Other,0,0.12779581562019945
13990.0,213,1,311.3,1,1,2,112,Other,1,0.06529410829037827
13991.0,12,6,855.97,4,4,3,443,Potential Loyalist,0,0.15551059191439692
13992.0,30,1,76.8,3,1,1,311,Other,0,0.1384681538716068
13993.0,43,9,3466.36,3,4,4,344,Big Spender,0,0.15275022667710644
13994.0,4,6,2313.14,4,4,4,444,Champions,0,0.16132796100326507
13995.0,15,5,1393.69,4,4,3,443,Potential Loyalist,0,0.1535809864248512
13999.0,10,12,3901.81,4,4,4,444,Champions,0,0.17184610904633776
14000.0,211,1,635.66,1,1,2,112,Other,1,0.06667719400211133
14001.0,46,3,2043.0800000000002,3,3,4,334,Big Spender,0,0.13890790177370793
14002.0,134,2,529.73,2,2,2,222,Other,0,0.09913600959830736
14004.0,43,7,4582.64,3,4,4,344,Big Spender,0,0.1513767602571026
14005.0,10,5,2874.72,4,4,4,444,Champions,0,0.15823449758334548
14006.0,116,3,962.19,2,3,3,233,Other,0,0.10882900033894793
14009.0,198,2,695.61,1,2,3,123,Other,1,0.07369474463985612
14012.0,278,1,328.8,1,1,2,112,Other,1,0.039185925544230005
14013.0,110,3,473.02,2,3,2,232,Other,0,0.11036898168205596
14014.0,77,1,505.18,2,1,2,212,Other,0,0.1203317616619504
14015.0,53,1,917.34,2,1,3,213,Other,0,0.13071870489544404
14016.0,162,4,4341.21,1,3,4,134,Big Spender,1,0.09804264166878787
14019.0,47,3,1421.61,3,3,3,333,Other,0,0.13739679025410428
14020.0,17,2,642.8,4,2,2,422,Potential Loyalist,0,0.14638871289682823
14021.0,155,3,631.9,1,3,2,132,Other,1,0.09255597641723828
14022.0,225,1,440.0,1,1,2,112,Other,1,0.060698026552021805
14023.0,7,2,584.07,4,2,2,422,Potential Loyalist,0,0.15030536132426908
14024.0,122,2,327.7,2,2,2,222,Other,0,0.1036012394345718
14027.0,61,1,104.82,2,1,1,211,Other,0,0.12605166553088543
14029.0,63,2,467.66,2,2,2,222,Other,0,0.1275775291446768
14030.0,18,8,2360.09,4,4,4,444,Champions,0,0.15914709757353146
14031.0,7,19,17286.86,4,4,4,444,Champions,2,0.2087160104369893
14032.0,2,11,2975.59,4,4,4,444,Champions,0,0.17172780457936027
14034.0,22,3,651.8199999999999,3,3,2,332,Other,0,0.14607677685950238
14035.0,29,5,1428.02,3,4,3,343,Other,0,0.14801221893333444
14036.0,285,1,626.65,1,1,2,112,Other,1,0.03690240319406275
14037.0,176,2,147.20000000000002,1,2,1,121,Other,1,0.08156333298624564
14038.0,78,3,1560.38,2,3,3,233,Other,0,0.12517792700756936
14039.0,33,1,152.2,3,1,1,311,Other,0,0.13739626521757034
14040.0,41,12,3614.92,3,4,4,344,Big Spender,0,0.1588676873565397
14041.0,266,1,141.41,1,1,1,111,Other,1,0.0436772793658569
14044.0,27,4,652.82,3,3,2,332,Other,0,0.14575052973183455
14045.0,109,4,1659.75,2,3,3,233,Other,0,0.11457144971467756
14046.0,284,1,154.99,1,1,1,111,Other,1,0.03646290596235255
14047.0,9,5,1308.6100000000001,4,4,3,443,Potential Loyalist,0,0.1558420361590183
14048.0,305,1,409.93,1,1,2,112,Other,1,0.028472787115928502
14049.0,17,4,5681.72,4,3,4,434,Potential Loyalist,0,0.1587456734905231
14050.0,32,2,746.36,3,2,3,323,Other,0,0.14054133639184385
14051.0,1,23,15610.390000000001,4,4,4,444,Champions,2,0.21486811293567432
14052.0,20,1,225.36,3,1,1,311,Other,0,0.14275469580490682
14053.0,124,2,260.25,2,2,1,221,Other,0,0.10267659040859436
14054.0,65,1,92.46,2,1,1,211,Other,0,0.12442103094657479
14055.0,106,1,725.6400000000001,2,1,3,213,Other,0,0.1090629576566635
14056.0,1,23,8214.65,4,4,4,444,Champions,2,0.20167096788756317
14057.0,24,17,6217.96,3,4,4,344,Big Spender,0,0.1787625402708579
14059.0,267,1,183.6,1,1,1,111,Other,1,0.04335041949417889
14060.0,5,19,6140.42,4,4,4,444,Champions,0,0.18963031122417487
14062.0,10,12,10464.85,4,4,4,444,Champions,0,0.18355736320569915
14064.0,29,5,1353.74,3,4,3,343,Other,0,0.14787967182727424
14066.0,267,1,152.55,1,1,1,111,Other,1,0.04329501309079751
14067.0,64,2,374.7,2,2,2,222,Other,0,0.12700950420320833
14068.0,320,1,265.85,1,1,1,111,Other,1,0.022183515547067593
14071.0,4,8,1438.82,4,4,3,443,Potential Loyalist,0,0.16313318695184092
14073.0,32,1,151.04,3,1,1,311,Other,0,0.13779634005642186
14075.0,5,3,942.26,4,3,3,433,Potential Loyalist,0,0.15343150644921436
14076.0,129,1,122.47,2,1,1,211,Other,0,0.09873731613216773
14077.0,41,5,499.41999999999996,3,4,2,342,Other,0,0.1415294643996434
14078.0,102,6,1049.37,2,4,3,243,Other,0,0.11966267026319932
14079.0,125,1,375.1,2,1,2,212,Other,0,0.10079669456641219
14080.0,33,1,45.599999999999994,3,1,1,311,Other,0,0.13720604548808707
14081.0,302,2,934.52,1,2,3,123,Other,1,0.03229800537120952
14082.0,365,1,182.25,1,1,1,111,Other,1,0.00393782285255852
14083.0,4,9,1018.43,4,4,3,443,Potential Loyalist,0,0.16406572473723044
14085.0,2,18,4448.54,4,4,4,444,Champions,0,0.18613501987525513
14087.0,3,1,194.42,4,1,1,411,Potential Loyalist,0,0.14953594681430607
14088.0,10,13,50491.81,4,4,4,444,Champions,2,0.25666517280455403
14089.0,57,1,161.0,2,1,1,211,Other,0,0.12776049362876038
14090.0,325,1,76.32000000000001,1,1,1,111,Other,1,0.019834589572697618
14092.0,8,14,4076.91,4,4,4,444,Champions,0,0.1763282360636743
14093.0,12,1,442.85,4,1,2,412,Potential Loyalist,0,0.14635994862505236
14096.0,4,17,65164.79,4,4,4,444,Champions,2,0.2919916463745369
14098.0,37,1,147.35,3,1,1,311,Other,0,0.13577903166673458
14099.0,16,11,3104.17,4,4,4,444,Champions,0,0.1663272191657403
14100.0,138,1,194.9,2,1,1,211,Other,0,0.09524725910249136
14101.0,74,6,5976.79,2,4,4,244,Big Spender,0,0.13971533644770384
14102.0,5,5,1360.28,4,4,3,443,Potential Loyalist,0,0.15754281649910742
14104.0,155,2,216.20999999999998,1,2,1,121,Other,1,0.09013151638582267
14105.0,239,1,1266.23,1,1,3,113,Other,1,0.0565423453998841
14107.0,52,7,2703.23,2,4,4,244,Big Spender,0,0.14440379068713882
14108.0,31,2,597.91,3,2,2,322,Other,0,0.14067858323861668
14109.0,73,1,144.2,2,1,1,211,Other,0,0.12129619893101445
14110.0,4,12,5683.15,4,4,4,444,Champions,0,0.17743764571767348
14111.0,14,4,692.85,4,3,3,433,Potential Loyalist,0,0.15104984231131194
14112.0,23,7,2915.15,3,4,4,344,Big Spender,0,0.15644414447323232
14113.0,4,4,1840.42,4,3,4,434,Potential Loyalist,0,0.15711904289330886
14114.0,274,2,386.53,1,2,2,122,Other,1,0.042580211808903264
14116.0,20,5,1382.74,3,4,3,343,Other,0,0.15155072310799647
14117.0,144,1,90.0,1,1,1,111,Other,1,0.09264720426319077
14121.0,4,4,2780.15,4,3,4,434,Potential Loyalist,0,0.15879592081439065
14124.0,84,1,419.58000000000004,2,1,2,212,Other,0,0.11736400145746456
14125.0,11,3,2740.43,4,3,4,434,Potential Loyalist,0,0.15422733773174993
14126.0,8,3,706.1300000000001,4,3,3,433,Potential Loyalist,0,0.15180371580337748
14127.0,123,3,709.71,2,3,3,233,Other,0,0.10556345525213404
14128.0,61,2,637.5,2,2,2,222,Other,0,0.12868488546992063
14129.0,2,5,1123.8600000000001,4,4,3,443,Potential Loyalist,0,0.1583273770026617
14130.0,319,1,483.86,1,1,2,112,Other,1,0.022974682863506842
14132.0,2,11,3586.0299999999997,4,4,4,444,Champions,0,0.1728170891165626
14133.0,130,3,605.64,2,3,2,232,Other,0,0.1025627367136561
14135.0,2,15,4690.31,4,4,4,444,Champions,0,0.18151836343995653
14138.0,2,2,982.3800000000001,4,2,3,423,Potential Loyalist,0,0.15302683959809044
14139.0,46,1,415.82,3,1,2,312,Other,0,0.13263879335908357
14140.0,4,2,935.05,4,2,3,423,Potential Loyalist,0,0.15213809320773405
14141.0,3,4,915.13,4,3,3,433,Potential Loyalist,0,0.15587007684466153
14142.0,373,1,311.81,1,1,2,112,Other,1,0.0009518548083714163
14143.0,134,1,115.8,2,1,1,211,Other,0,0.09671469015529599
14145.0,47,4,3742.2,3,3,4,334,Big Spender,0,0.1432204019055264
14146.0,9,5,4191.0,4,4,4,444,Champions,0,0.16098544559677908
14147.0,78,2,483.4,2,2,2,222,Other,0,0.12157344441602244
14148.0,234,1,157.2,1,1,1,111,Other,1,0.05657408814800827
14149.0,221,1,446.62,1,1,2,112,Other,1,0.06231841853551409
14150.0,36,2,658.64,3,2,2,322,Other,0,0.138776227522225
14152.0,75,2,621.29,2,2,2,222,Other,0,0.12302593312729611
14154.0,239,2,1345.62,1,2,3,123,Other,1,0.05836670322656025
14155.0,266,1,118.75,1,1,1,111,Other,1,0.04363684429015248
14156.0,10,55,117379.63,4,4,4,444,Champions,3,0.44669456329354174
14157.0,20,2,432.88,3,2,2,322,Other,0,0.14480769203626112
14158.0,40,1,507.66,3,1,2,312,Other,0,0.1352155436048846
14159.0,20,11,4693.01,3,4,4,344,Big Spender,0,0.16755380625918412
14161.0,216,3,1110.52,1,3,3,133,Other,1,0.06887920692146926
14162.0,174,2,289.36,1,2,1,121,Other,1,0.08262129642113204
14163.0,87,4,2445.91,2,3,4,234,Big Spender,0,0.12482147843983343
14164.0,71,2,1631.77,2,2,3,223,Other,0,0.12643763822184922
14165.0,276,1,122.53999999999999,1,1,1,111,Other,1,0.03962215954059332
14167.0,39,4,574.84,3,3,2,332,Other,0,0.14078564298700905
14171.0,98,1,363.79,2,1,2,212,Other,0,0.11163442156424956
14173.0,11,4,450.84,4,3,2,432,Potential Loyalist,0,0.15182442787783237
14174.0,33,1,134.46,3,1,1,311,Other,0,0.13736460951399593
14175.0,60,3,3222.3,2,3,4,234,Big Spender,0,0.13538210488339292
14176.0,297,4,576.9000000000001,1,3,2,132,Other,1,0.03703596769654784
14177.0,86,4,559.41,2,3,2,232,Other,0,0.1218573050161709
14178.0,9,7,1620.93,4,4,3,443,Potential Loyalist,0,0.15976473246213474
14179.0,41,2,719.78,3,2,3,323,Other,0,0.1368746034201775
14180.0,11,25,4748.52,4,4,4,444,Champions,2,0.1948298549604373
14184.0,67,1,452.89,2,1,2,212,Other,0,0.12425990178787037
14185.0,331,1,197.65,1,1,1,111,Other,1,0.017638225253106217
14188.0,31,6,2054.36,3,4,4,344,Big Spender,0,0.15000827859514498
14189.0,2,15,4654.08,4,4,4,444,Champions,0,0.18145371371388544
14191.0,2,13,4684.76,4,4,4,444,Champions,0,0.17814307526454726
14193.0,68,2,853.39,2,2,3,223,Other,0,0.12625511162792924
14194.0,5,21,11349.52,4,4,4,444,Champions,2,0.20229094530345568
14195.0,202,2,1012.0,1,2,3,123,Other,1,0.07265073984980092
14196.0,107,1,335.52,2,1,2,212,Other,0,0.107964672913945
14198.0,18,4,701.4,4,3,3,433,Potential Loyalist,0,0.1494565200585538
14199.0,218,1,185.39999999999998,1,1,1,111,Other,1,0.06305872529337246
14201.0,60,7,747.44,2,4,3,243,Other,0,0.1376966714902505
14204.0,2,1,161.03,4,1,1,411,Potential Loyalist,0,0.1498785096280052
14205.0,17,2,466.7,4,2,2,422,Potential Loyalist,0,0.1460744756138826
14206.0,239,1,328.15999999999997,1,1,2,112,Other,1,0.054868429624683565
14208.0,95,1,151.74,2,1,1,211,Other,0,0.11246246851065103
14209.0,11,6,2073.43,4,4,4,444,Champions,0,0.15808520302663412
14210.0,106,6,1905.8400000000001,2,4,4,244,Big Spender,0,0.1195823978511866
14211.0,53,9,2241.1,2,4,4,244,Big Spender,0,0.14654239409901612
14212.0,90,1,1070.48,2,1,3,213,Other,0,0.11611261520675177
14214.0,31,5,1004.38,3,4,3,343,Other,0,0.1464519754847993
14215.0,12,6,1789.72,4,4,4,444,Champions,0,0.15717679897260528
14216.0,3,4,1839.3,4,3,4,434,Potential Loyalist,0,0.1575191891091696
14217.0,2,17,2004.98,4,4,4,444,Champions,0,0.18009197745333996
14218.0,43,1,169.48000000000002,3,1,1,311,Other,0,0.13340565236435947
14219.0,4,1,89.94,4,1,1,411,Potential Loyalist,0,0.14894736529419172
14220.0,247,2,632.4,1,2,2,122,Other,1,0.05387685728730827
14221.0,42,9,3432.8,3,4,4,344,Big Spender,0,0.15309248613851653
14222.0,177,1,683.17,1,1,3,113,Other,1,0.0804348942967839
14223.0,92,3,991.13,2,3,3,233,Other,0,0.1185321161359258
14224.0,110,4,1050.12,2,3,3,233,Other,0,0.11308146578979328
14226.0,29,5,2232.19,3,4,4,344,Big Spender,0,0.14944720017028157
14227.0,26,10,3350.96,3,4,4,344,Big Spender,0,0.1610634574392997
14229.0,52,3,1547.2,2,3,3,233,Other,0,0.13561017235810927
14231.0,184,3,925.71,1,3,3,133,Other,1,0.08141806000254796
14232.0,43,5,2048.07,3,4,4,344,Big Spender,0,0.1434886249873425
14233.0,49,4,1462.72,3,3,3,333,Other,0,0.1383485507387526
14234.0,22,4,775.46,3,3,3,333,Other,0,0.1479800955025916
14235.0,75,5,3144.86,2,4,4,244,Big Spender,0,0.13257713202722213
14236.0,81,2,490.86,2,2,2,222,Other,0,0.12038032191188192
14237.0,373,1,161.0,1,1,1,111,Other,1,0.0006827456394842406
14238.0,326,1,146.85,1,1,1,111,Other,1,0.01955830031202858
14239.0,43,11,2380.85,3,4,4,344,Big Spender,0,0.15417859986142732
14240.0,30,2,890.34,3,2,3,323,Other,0,0.1416025474806483
14241.0,184,1,213.70000000000002,1,1,1,111,Other,1,0.07678214677938297
14242.0,235,2,280.55,1,2,1,121,Other,1,0.058074744535662935
14243.0,9,10,2588.77,4,4,4,444,Champions,0,0.16653984749949963
14245.0,220,2,1693.45,1,2,4,124,Big Spender,1,0.06662813052443911
14246.0,111,3,1474.06,2,3,3,233,Other,0,0.11175311794185112
14247.0,278,1,136.76999999999998,1,1,1,111,Other,1,0.038843262367375654
14248.0,318,1,302.58,1,1,1,111,Other,1,0.023053347029989457
14250.0,7,3,1904.05,4,3,4,434,Potential Loyalist,0,0.15434345924662682
14251.0,2,5,2879.7000000000003,4,4,4,444,Champions,0,0.16146054219793296
14256.0,260,2,969.0600000000001,1,2,3,123,Other,1,0.04924971984759689
14257.0,64,5,3099.7200000000003,2,4,4,244,Big Spender,0,0.13692017556565222
14258.0,9,9,12669.98,4,4,4,444,Champions,0,0.1828463206614518
14259.0,142,1,120.0,2,1,1,211,Other,1,0.09350502656431692
14261.0,51,2,1163.45,3,2,3,323,Other,0,0.13364485164064743
14262.0,8,8,2618.23,4,4,4,444,Champions,0,0.1636291768234992
14264.0,155,2,333.97,1,2,2,122,Other,1,0.0903416503008691
14265.0,109,2,530.18,2,2,2,222,Other,0,0.10919043189260978
14267.0,163,3,1516.24,1,3,3,133,Other,1,0.09091685684790471
14270.0,332,1,492.65000000000003,1,1,2,112,Other,1,0.017762485923742168
14271.0,226,1,112.32,1,1,1,111,Other,1,0.059711161320644184
14272.0,74,2,437.96,2,2,2,222,Other,0,0.1231009392220579
14273.0,51,4,559.97,3,3,2,332,Other,0,0.13593337131842823
14276.0,99,3,1119.74,2,3,3,233,Other,0,0.11594659765988848
14277.0,15,3,4216.2,4,3,4,434,Potential Loyalist,0,0.1552521598644745
14280.0,197,1,134.04,1,1,1,111,Other,1,0.07141211742805362
14282.0,3,15,3729.34,4,4,4,444,Champions,0,0.17940143955487853
14284.0,31,2,595.25,3,2,2,322,Other,0,0.14067383666750574
14285.0,21,4,1910.01,3,3,4,334,Big Spender,0,0.15040675991903654
14286.0,24,3,4628.75,3,3,4,334,Big Spender,0,0.1523690215439149
14287.0,8,3,176.63,4,3,1,431,Potential Loyalist,0,0.15085886264426496
14288.0,213,1,426.6,1,1,2,112,Other,1,0.0654998525193597
14289.0,9,6,911.26,4,4,3,443,Potential Loyalist,0,0.15681568710169952
14290.0,11,5,2314.65,4,4,4,444,Champions,0,0.15683294977284384
14291.0,2,11,3883.25,4,4,4,444,Champions,0,0.1733474559833264
14292.0,8,9,4871.93,4,4,4,444,Champions,0,0.16933342827130837
14293.0,3,4,1046.56,4,3,3,433,Potential Loyalist,0,0.1561046038525976
14295.0,40,1,166.20000000000002,3,1,1,311,Other,0,0.13460623376596004
14297.0,18,4,1305.33,4,3,3,433,Potential Loyalist,0,0.150534187987511
14298.0,8,44,51527.3,4,4,4,444,Champions,2,0.31148067836832694
14299.0,8,9,3965.62,4,4,4,444,Champions,0,0.1677161858414023
14300.0,19,1,43.2,3,1,1,311,Other,0,0.14283178967718732
14301.0,117,1,640.14,2,1,2,212,Other,0,0.10448679680622876
14304.0,223,1,383.45,1,1,2,112,Other,1,0.06140140684951964
14305.0,71,3,1858.96,2,3,4,234,Big Spender,0,0.12852573409747123
14306.0,51,2,2093.32,3,2,4,324,Big Spender,0,0.13530413512896464
14307.0,89,6,2995.72,2,4,4,244,Big Spender,0,0.12836366834650936
14309.0,8,9,2352.53,4,4,4,444,Champions,0,0.16483774734766704
14311.0,243,1,310.26,1,1,2,112,Other,1,0.05322790932460054
14312.0,47,6,1611.59,3,4,3,343,Other,0,0.14278387228231473
14314.0,107,1,120.0,2,1,1,211,Other,0,0.10758009358844561
14315.0,45,6,2481.13,3,4,4,344,Big Spender,0,0.1451397909407616
14317.0,65,1,508.58000000000004,2,1,2,212,Other,0,0.12516356597314685
14320.0,207,2,477.79,1,2,2,122,Other,1,0.06968675818726681
14321.0,11,5,1530.75,4,4,3,443,Potential Loyalist,0,0.15543413883530222
14323.0,115,2,605.0600000000001,2,2,2,222,Other,0,0.10691118102110002
14326.0,242,1,183.85,1,1,1,111,Other,1,0.053404484903435384
14327.0,163,1,311.65,1,1,2,112,Other,1,0.08540197144510676
14329.0,17,7,5014.84,4,4,4,444,Champions,0,0.16260375291643483
14331.0,124,2,462.65999999999997,2,2,2,222,Other,0,0.10303777591933273
14332.0,23,3,866.31,3,3,3,333,Other,0,0.14605737345489725
14333.0,68,1,415.2,2,1,2,212,Other,0,0.12379050202884599
14334.0,17,8,2552.21,4,4,4,444,Champions,0,0.15989206612077442
14335.0,16,2,468.26,4,2,2,422,Potential Loyalist,0,0.14647940408935883
14336.0,17,4,1614.91,4,3,3,433,Potential Loyalist,0,0.1514887551222315
14338.0,161,2,588.22,1,2,2,122,Other,1,0.08838247178280602
14339.0,243,1,309.52,1,1,2,112,Other,1,0.05322658884993058
14340.0,219,1,134.7,1,1,1,111,Other,1,0.06256611016211001
14341.0,45,8,2182.28,3,4,4,344,Big Spender,0,0.14797190007625807
14342.0,21,4,668.5600000000001,3,3,2,332,Other,0,0.14819148521765743
14344.0,127,8,889.9300000000001,2,4,3,243,Other,0,0.11268992681701562
14345.0,39,1,108.97999999999999,3,1,1,311,Other,0,0.13490627372643604
14346.0,121,2,1021.58,2,2,3,223,Other,0,0.10524156118505616
14348.0,260,1,409.57,1,1,2,112,Other,1,0.04656865946815413
14349.0,10,1,133.5,4,1,1,411,Potential Loyalist,0,0.14661222622448858
14350.0,274,1,282.93,1,1,1,111,Other,1,0.0407126530474167
14351.0,165,1,51.0,1,1,1,111,Other,1,0.08413257146475625
14352.0,157,4,1078.96,1,3,3,133,Other,1,0.09423212432387282
14353.0,215,1,90.6,1,1,1,111,Other,1,0.06409599609795323
